sentence	mood_roberta	prob_roberta	mood_word	prob_word
'I'll tell it her,' said the Mock Turtle in a deep, hollow tone: 'sit down, both of you, and don't speak a word till I've finished.'	neutral	[0.82006365 0.00580356 0.02584247 0.00198688 0.00773945 0.1385641 ]	scary	[0.         0.16343394 0.16418792 0.17071398 0.17200043 0.16716593]
So they sat down, and nobody spoke for some minutes.	neutral	"[8.8520044e-01 9.9616244e-02 4.0941830e-03 2.2038813e-03 3.2883239e-04
 8.5563818e-03]"	surprised	[0.         0.16129479 0.17368367 0.15603386 0.16956906 0.15832392]
Alice thought to herself, 'I don't see how he can EVEN finish, if he doesn't begin.'	neutral	[0.82500714 0.04609305 0.01968913 0.06422291 0.03872127 0.00626646]	scary	[0.         0.17271636 0.18426224 0.16105939 0.185584   0.15855301]
But she waited patiently.	neutral	[0.95760816 0.00827633 0.00601812 0.01469439 0.00888249 0.00452048]	neutral	[0. 0. 0. 0. 0. 0.]
'Once,' said the Mock Turtle at last, with a deep sigh, 'I was a real Turtle.'	neutral	[0.5877507  0.37546107 0.00522601 0.02878461 0.0007541  0.0020235 ]	sad	[0.         0.17777211 0.15628404 0.17939982 0.17915875 0.16167197]
These words were followed by a very long silence, broken only by an occasional exclamation of 'Hjckrrh!'	neutral	[0.61170703 0.04244487 0.2220973  0.00706729 0.0564371  0.06024646]	sad	[0.         0.16653548 0.15700384 0.17552446 0.16880267 0.17323513]
from the Gryphon, and the constant heavy sobbing of the Mock Turtle.	neutral	[0.3379092  0.05050983 0.10991436 0.2023044  0.21146165 0.08790052]	angry	[0.         0.17101612 0.15187991 0.15577314 0.16858899 0.17132119]
Alice was very nearly getting up and saying, 'Thank you, sir, for your interesting story,' but she could not help thinking there MUST be more to come, so she sat still and said nothing.	neutral	[0.8222454  0.1085033  0.06021798 0.00084716 0.00441402 0.00377211]	happy	[0.         0.17535081 0.16586718 0.16931835 0.16475123 0.1690481 ]
'When we were little,' the Mock Turtle went on at last, more calmly, though still sobbing a little now and then, 'we went to school in the sea.	neutral	"[7.3649853e-01 1.0570859e-01 3.7630583e-04 1.5583876e-01 1.4195609e-03
 1.5818156e-04]"	sad	[0.         0.16880761 0.16155018 0.17754041 0.17245388 0.16652975]
The master was an old Turtle--we used to call him Tortoise--'  'Why did you call him Tortoise, if he wasn't one?'	neutral	[0.85243195 0.10805865 0.01200631 0.00668353 0.0015592  0.01926034]	neutral	[0. 0. 0. 0. 0. 0.]
Alice asked.	neutral	"[9.1117692e-01 8.3828628e-02 2.2868577e-03 5.9844117e-04 1.4242584e-04
 1.9667132e-03]"	neutral	[0. 0. 0. 0. 0. 0.]
'We called him Tortoise because he taught us,' said the Mock Turtle angrily: 'really you are very dull!'	angry	[0.42533174 0.03907593 0.05877145 0.00978017 0.01367951 0.45336118]	scary	[0.         0.16418065 0.16244177 0.17619764 0.18248822 0.16034154]
'You ought to be ashamed of yourself for asking such a simple question,' added the Gryphon; and then they both sat silent and looked at poor Alice, who felt ready to sink into the earth.	sad	[0.06752828 0.01349439 0.02722277 0.54775035 0.09782992 0.24617429]	happy	[0.         0.18636731 0.16651956 0.16875864 0.16379835 0.16531203]
At last the Gryphon said to the Mock Turtle, 'Drive on, old fellow!	neutral	[0.7100119  0.14936785 0.07019224 0.00572847 0.01163845 0.05306117]	angry	[0.         0.17091289 0.17455302 0.16337452 0.15497439 0.19054222]
Don't be all day about it!'	neutral	[0.62668395 0.08440977 0.10887171 0.03424342 0.06541073 0.08038037]	neutral	[0. 0. 0. 0. 0. 0.]
and he went on in these words:  'Yes, we went to school in the sea, though you mayn't believe it--'  'I never said I didn't!'	happy	[0.2857611  0.5839362  0.04532712 0.05690594 0.01436279 0.0137069 ]	angry	[0.         0.16409459 0.15930695 0.174903   0.16952296 0.1758462 ]
interrupted Alice.	neutral	[0.6372744  0.01929373 0.1435293  0.02671427 0.13800111 0.03518722]	angry	[0.         0.16513342 0.17692309 0.16358608 0.16461126 0.18360312]
'You did,' said the Mock Turtle.	neutral	"[8.9896834e-01 7.4540667e-02 1.1327683e-02 1.9235880e-03 4.5762415e-04
 1.2782118e-02]"	neutral	[0. 0. 0. 0. 0. 0.]
'Hold your tongue!'	neutral	[0.5317031  0.02955106 0.19671999 0.01275577 0.08842641 0.14084363]	neutral	[0. 0. 0. 0. 0. 0.]
added the Gryphon, before Alice could speak again.	neutral	[0.5507645  0.07376561 0.09278785 0.02605735 0.06480163 0.19182304]	neutral	[0. 0. 0. 0. 0. 0.]
The Mock Turtle went on.	neutral	"[9.1652864e-01 6.4315437e-03 8.4997891e-03 4.2683713e-04 1.4429025e-03
 6.6670291e-02]"	neutral	[0. 0. 0. 0. 0. 0.]
'We had the best of educations--in fact, we went to school every day--'  'I'VE been to a day-school, too,' said Alice; 'you needn't be so proud as all that.'	happy	"[3.5630482e-01 6.4334816e-01 4.2347801e-05 2.9500554e-04 7.3391234e-08
 9.6097610e-06]"	happy	[0.         0.18473743 0.16877553 0.18186561 0.15931814 0.15951674]
'With extras?'	neutral	[0.8278685  0.02440753 0.04001738 0.00488887 0.01808826 0.08472943]	neutral	[0. 0. 0. 0. 0. 0.]
asked the Mock Turtle a little anxiously.	neutral	[0.9224658  0.01171569 0.03427038 0.00323518 0.02049804 0.00781481]	neutral	[0. 0. 0. 0. 0. 0.]
'Yes,' said Alice, 'we learned French and music.'	neutral	"[6.8709499e-01 3.0629525e-01 1.9175935e-03 4.4658789e-03 7.8580728e-05
 1.4777186e-04]"	sad	[0.         0.1709957  0.15948737 0.17965202 0.1686342  0.160514  ]
'And washing?'	neutral	[0.87687314 0.01606469 0.02102355 0.01944455 0.02726223 0.03933185]	neutral	[0. 0. 0. 0. 0. 0.]
said the Mock Turtle.	neutral	[0.6263997  0.02467913 0.03536262 0.00158248 0.00444422 0.30753195]	neutral	[0. 0. 0. 0. 0. 0.]
'Certainly not!'	neutral	[0.6476407  0.07433954 0.09784235 0.0346987  0.0616012  0.08387753]	neutral	[0. 0. 0. 0. 0. 0.]
said Alice indignantly.	neutral	[0.66709507 0.02274271 0.02902466 0.05275566 0.02240116 0.20598072]	neutral	[0. 0. 0. 0. 0. 0.]
'Ah!	neutral	[0.6974308  0.2709922  0.02069199 0.00357367 0.0008103  0.00650105]	neutral	[0. 0. 0. 0. 0. 0.]
then yours wasn't a really good school,' said the Mock Turtle in a tone of great relief.	neutral	[0.734268   0.15614344 0.0390989  0.04014271 0.01347192 0.01687512]	happy	[0.         0.18267862 0.16108988 0.17472656 0.17345856 0.15760005]
"'Now at OURS they had at the end of the bill, ""French, music, AND WASHING--extra.""'"	neutral	"[8.3431613e-01 1.6243422e-01 3.1851670e-03 1.0138519e-05 7.4220674e-07
 5.3706735e-05]"	sad	[0.         0.1709957  0.15948737 0.17965202 0.1686342  0.160514  ]
'You couldn't have wanted it much,' said Alice; 'living at the bottom of the sea.'	neutral	[0.6372929  0.28467488 0.01515578 0.02771992 0.00234065 0.03281577]	happy	[0.         0.17309214 0.15999396 0.16887582 0.16994811 0.16257601]
'I couldn't afford to learn it.'	neutral	[0.8355762  0.13562866 0.01856613 0.0033664  0.00174563 0.00511705]	neutral	[0. 0. 0. 0. 0. 0.]
said the Mock Turtle with a sigh.	neutral	[0.581056   0.07515247 0.04421075 0.13421604 0.04927351 0.11609121]	sad	[0.         0.1803262  0.16524635 0.18384707 0.1619685  0.16688408]
'I only took the regular course.'	neutral	[0.8678091  0.09066384 0.02466728 0.00951237 0.00199125 0.0053562 ]	neutral	[0. 0. 0. 0. 0. 0.]
'What was that?'	neutral	"[8.7001085e-01 7.2712921e-02 4.2223886e-02 3.2034598e-04 3.1743390e-03
 1.1557598e-02]"	neutral	[0. 0. 0. 0. 0. 0.]
inquired Alice.	neutral	"[9.4663662e-01 1.4717872e-02 2.1641578e-03 7.4804778e-04 8.4225670e-04
 3.4890961e-02]"	neutral	[0. 0. 0. 0. 0. 0.]
'Reeling and Writhing, of course, to begin with,' the Mock Turtle replied; 'and then the different branches of Arithmetic--Ambition, Distraction, Uglification, and Derision.'	neutral	[0.83047515 0.04170039 0.01677457 0.00231025 0.00210198 0.10663755]	angry	[0.         0.15674069 0.16558259 0.1653006  0.15206472 0.19653731]
"'I never heard of ""Uglification,""' Alice ventured to say."	neutral	[0.73858577 0.09992126 0.03161843 0.0137679  0.018644   0.09746276]	neutral	[0. 0. 0. 0. 0. 0.]
'What is it?'	neutral	[0.9047508  0.02877952 0.0385371  0.00256371 0.01342421 0.01194463]	neutral	[0. 0. 0. 0. 0. 0.]
The Gryphon lifted up both its paws in surprise.	neutral	[0.28768548 0.05318061 0.26020375 0.04637338 0.15451348 0.19804327]	surprised	[0.         0.17072693 0.19999279 0.15455642 0.16824364 0.15188963]
'What!	neutral	[0.59822786 0.17711169 0.12877908 0.01973409 0.03238073 0.04376649]	neutral	[0. 0. 0. 0. 0. 0.]
Never heard of uglifying!'	angry	[0.33111537 0.01284072 0.14351404 0.00657358 0.05257414 0.4533821 ]	neutral	[0. 0. 0. 0. 0. 0.]
it exclaimed.	neutral	[0.60787106 0.03153044 0.10429028 0.02681933 0.0948251  0.13466384]	neutral	[0. 0. 0. 0. 0. 0.]
'You know what to beautify is, I suppose?'	neutral	[0.7841339  0.04777489 0.05603601 0.00191945 0.00544716 0.10468864]	happy	[0.         0.18053059 0.15675026 0.17665842 0.15913215 0.16173528]
'Yes,' said Alice doubtfully: 'it means--to--make--anything--prettier.'	neutral	"[9.3883646e-01 3.5803244e-02 1.9495942e-02 3.1915607e-04 2.4823127e-03
 3.0629358e-03]"	neutral	[0. 0. 0. 0. 0. 0.]
'Well, then,' the Gryphon went on, 'if you don't know what to uglify is, you ARE a simpleton.'	angry	"[4.4464174e-01 3.3599075e-03 9.8954020e-03 2.4452622e-04 6.4641016e-04
 5.4121202e-01]"	neutral	[0. 0. 0. 0. 0. 0.]
Alice did not feel encouraged to ask any more questions about it, so she turned to the Mock Turtle, and said 'What else had you to learn?'	neutral	"[8.9527458e-01 8.3689831e-02 1.2434440e-02 1.9336295e-03 4.6865520e-04
 6.1989725e-03]"	surprised	[0.         0.19291212 0.19918034 0.15875507 0.1449967  0.16017373]
'Well, there was Mystery,' the Mock Turtle replied, counting off the subjects on his flappers, '--Mystery, ancient and modern, with Seaography: then Drawling--the Drawling-master was an old conger-eel, that used to come once a week: HE taught us Drawling, Stretching, and Fainting in Coils.'	neutral	"[9.6507573e-01 1.9137505e-02 1.1884474e-02 2.5296304e-04 1.4519050e-03
 2.1974635e-03]"	scary	[0.         0.16313075 0.16810742 0.1727606  0.17990725 0.16754935]
'What was THAT like?'	neutral	[0.8192709  0.13918321 0.02353483 0.00444322 0.00284415 0.0107236 ]	scary	[0.         0.1767076  0.16446669 0.1745861  0.19195565 0.15195123]
said Alice.	neutral	[0.877562   0.00512685 0.02625884 0.00847493 0.06398034 0.01859702]	neutral	[0. 0. 0. 0. 0. 0.]
'Well, I can't show it you myself,' the Mock Turtle said: 'I'm too stiff.	neutral	[0.8833036  0.02971342 0.01937709 0.00142083 0.00938121 0.0568039 ]	surprised	[0.         0.1666488  0.17681348 0.16935113 0.17496476 0.16550268]
And the Gryphon never learnt it.'	neutral	"[4.9465343e-01 4.7552133e-01 2.6359301e-02 8.5671601e-04 3.2605417e-04
 2.2831950e-03]"	neutral	[0. 0. 0. 0. 0. 0.]
'Hadn't time,' said the Gryphon: 'I went to the Classics master, though.	neutral	"[9.5483398e-01 3.8628340e-02 3.5927738e-03 8.5047353e-04 2.4122797e-04
 1.8532660e-03]"	happy	[0.         0.17674435 0.16488991 0.16918823 0.17222022 0.15669971]
He was an old crab, HE was.'	neutral	[0.7624291  0.08013893 0.04136321 0.05501255 0.03071132 0.03034481]	neutral	[0. 0. 0. 0. 0. 0.]
'I never went to him,' the Mock Turtle said with a sigh: 'he taught Laughing and Grief, they used to say.'	neutral	[0.6838271  0.19347759 0.0334803  0.04936736 0.01078613 0.02906153]	sad	[0.         0.17090767 0.16414922 0.17952065 0.17136084 0.17432933]
'So he did, so he did,' said the Gryphon, sighing in his turn; and both creatures hid their faces in their paws.	happy	[0.08499485 0.8058709  0.0608546  0.02794583 0.01320396 0.00712985]	scary	[0.         0.16216912 0.15966088 0.16718415 0.17417722 0.17135191]
'And how many hours a day did you do lessons?'	neutral	[0.9176154  0.03732809 0.02569162 0.00619946 0.00425553 0.0089099 ]	neutral	[0. 0. 0. 0. 0. 0.]
said Alice, in a hurry to change the subject.	neutral	[0.57154804 0.0071943  0.03518788 0.19469513 0.13481227 0.05656241]	happy	[0.         0.17380488 0.17265514 0.16167112 0.16477301 0.16847375]
'Ten hours the first day,' said the Mock Turtle: 'nine the next, and so on.'	neutral	[0.8681471  0.09555055 0.01470932 0.0023286  0.00142721 0.01783727]	neutral	[0. 0. 0. 0. 0. 0.]
'What a curious plan!'	neutral	[0.4358851  0.3089036  0.16387469 0.01782921 0.03348832 0.04001906]	surprised	[0.         0.17561053 0.18362963 0.16126213 0.16604711 0.16755694]
exclaimed Alice.	neutral	[0.8529618  0.01472805 0.01621248 0.00263384 0.00473245 0.10873134]	neutral	[0. 0. 0. 0. 0. 0.]
'That's the reason they're called lessons,' the Gryphon remarked: 'because they lessen from day to day.'	neutral	[0.6898969  0.26654893 0.03610027 0.00085842 0.00108597 0.00550945]	scary	[0.         0.1625434  0.17278925 0.16580262 0.17350319 0.15596435]
This was quite a new idea to Alice, and she thought it over a little before she made her next remark.	neutral	[0.92339665 0.02094995 0.00619211 0.00441686 0.00245271 0.04259174]	scary	[0.         0.17271636 0.18426224 0.16105939 0.185584   0.15855301]
'Then the eleventh day must have been a holiday?'	neutral	[0.67771584 0.27441943 0.02196597 0.01542067 0.00232488 0.00815317]	happy	[0.         0.18238449 0.15423062 0.17626451 0.16903482 0.16107109]
'Of course it was,' said the Mock Turtle.	neutral	"[7.8234959e-01 2.0408805e-01 1.2663568e-02 1.3343440e-04 1.2078903e-04
 6.4456428e-04]"	neutral	[0. 0. 0. 0. 0. 0.]
'And how did you manage on the twelfth?'	neutral	[0.9403266  0.02315281 0.00813542 0.00645327 0.0029429  0.01898912]	happy	[0.         0.17910155 0.1653805  0.16165764 0.16933731 0.15914711]
Alice went on eagerly.	neutral	[0.8890445  0.04444562 0.02613252 0.01597929 0.00783216 0.01656587]	neutral	[0. 0. 0. 0. 0. 0.]
'That's enough about lessons,' the Gryphon interrupted in a very decided tone: 'tell her something about the games now.'	neutral	[0.95423704 0.02613748 0.00620842 0.00171793 0.00159446 0.01010465]	angry	[0.         0.16513342 0.17692309 0.16358608 0.16461126 0.18360312]
CHAPTER X.	neutral	[0.8958355  0.01389707 0.03037506 0.00768284 0.03054052 0.02166899]	neutral	[0. 0. 0. 0. 0. 0.]
The Lobster Quadrille  The Mock Turtle sighed deeply, and drew the back of one flapper across his eyes.	neutral	[0.6353621  0.1262002  0.09963018 0.03845526 0.05646329 0.04388896]	neutral	[0. 0. 0. 0. 0. 0.]
He looked at Alice, and tried to speak, but for a minute or two sobs choked his voice.	sad	[0.3026342  0.02114641 0.0027862  0.6495444  0.01984014 0.00404856]	neutral	[0. 0. 0. 0. 0. 0.]
'Same as if he had a bone in his throat,' said the Gryphon: and it set to work shaking him and punching him in the back.	neutral	"[7.6192814e-01 5.1282045e-02 1.5949741e-01 5.1011615e-05 1.1002480e-03
 2.6141196e-02]"	scary	[0.         0.15950863 0.17437918 0.15889911 0.18326998 0.17849826]
At last the Mock Turtle recovered his voice, and, with tears running down his cheeks, he went on again:--  'You may not have lived much under the sea--' ('I haven't,' said Alice)--'and perhaps you were never even introduced to a lobster--' (Alice began to say 'I once tasted--' but checked herself hastily, and said 'No, never') '--so you can have no idea what a delightful thing a Lobster Quadrille is!'	happy	[0.17372163 0.6891453  0.06015486 0.03001058 0.01859118 0.02837649]	scary	[0.         0.17245925 0.16585863 0.16731435 0.17946727 0.15398125]
'No, indeed,' said Alice.	neutral	[0.898063   0.06198974 0.02460988 0.00488096 0.00386691 0.00658958]	neutral	[0. 0. 0. 0. 0. 0.]
'What sort of a dance is it?'	neutral	"[8.82161438e-01 1.11408636e-01 5.49327070e-03 1.29666223e-04
 6.64691106e-05 7.40594289e-04]"	scary	[0.         0.16896413 0.16573451 0.1703553  0.17446576 0.16291451]
'Why,' said the Gryphon, 'you first form into a line along the sea-shore--'  'Two lines!'	neutral	[0.56825316 0.20987687 0.10616393 0.02062151 0.01763869 0.0774459 ]	angry	[0.         0.16458415 0.16165633 0.15589826 0.16312347 0.17711968]
cried the Mock Turtle.	angry	[0.46582997 0.00696175 0.02431684 0.0029005  0.00750798 0.49248302]	angry	[0.         0.16473628 0.1682058  0.18632508 0.16200199 0.19066766]
'Seals, turtles, salmon, and so on; then, when you've cleared all the jelly-fish out of the way--'  'THAT generally takes some time,' interrupted the Gryphon.  '	neutral	[0.49196908 0.21755967 0.16917217 0.00201625 0.00963016 0.10965266]	happy	[0.         0.17283481 0.16719665 0.16999188 0.16664852 0.17032616]
--you advance twice--'  'Each with a lobster as a partner!'	neutral	[0.7898416  0.13413164 0.02752532 0.00397163 0.0024701  0.04205976]	happy	[0.         0.1766269  0.17055042 0.15904429 0.15806228 0.16611373]
