sentence	mood_roberta	prob_roberta	mood_word	prob_word
He rowed with a quick, powerful stroke; and his eyes, under the mask, never left me.	neutral	[0.72940797 0.05534974 0.06787802 0.04469896 0.0422399  0.06042543]	scary	[0.         0.16720624 0.15971658 0.16878802 0.17812335 0.16559511]
We slipped across the noiseless water in the bluey light which I told you of; then we were in the dark again and we touched shore.	neutral	[0.85412294 0.01488404 0.06350701 0.00707019 0.05608851 0.00432734]	sad	[0.         0.16468728 0.15097605 0.18224041 0.18028888 0.15487915]
And I was once more taken up in the man's arms.	neutral	[0.5812258  0.36488125 0.01566101 0.03178861 0.00201804 0.00442531]	neutral	[0. 0. 0. 0. 0. 0.]
I cried aloud.	neutral	[0.5060799  0.06207994 0.01883034 0.3612187  0.02524225 0.02654885]	angry	[0.         0.16473628 0.1682058  0.18632508 0.16200199 0.19066766]
And then, suddenly, I was silent, dazed by the light...	neutral	[0.49386114 0.01802683 0.18195157 0.01942356 0.27691016 0.00982675]	scary	[0.         0.16222413 0.16705896 0.17178229 0.17406773 0.16575504]
Yes, a dazzling light in the midst of which I had been put down.	neutral	[0.46519828 0.10107808 0.19039036 0.05287781 0.10395794 0.08649752]	scary	[0.         0.16482716 0.16730898 0.16726639 0.16826521 0.15535567]
I sprang to my feet.	neutral	[0.5898063  0.06435579 0.08965524 0.04562149 0.0721459  0.13841516]	neutral	[0. 0. 0. 0. 0. 0.]
I was in the middle of a drawing-room that seemed to me to be decorated, adorned and furnished with nothing but flowers, flowers both magnificent and stupid, because of the silk ribbons that tied them to baskets, like those which they sell in the shops on the boulevards.	neutral	"[6.4871663e-01 3.2700825e-01 2.9379819e-03 2.0017928e-02 2.6312564e-04
 1.0561363e-03]"	sad	[0.         0.17306452 0.16415067 0.17881793 0.17262547 0.1623893 ]
They were much too civilized flowers, like those which I used to find in my dressing-room after a first night.	neutral	[0.867691   0.06027542 0.01024467 0.03242341 0.0057747  0.02359089]	sad	[0.         0.17152359 0.15953172 0.17664081 0.17600515 0.16420391]
And, in the midst of all these flowers, stood the black shape of the man in the mask, with arms crossed, and he said, 'Don't be afraid, Christine; you are in no danger.'	scary	[0.15818073 0.03844281 0.1449203  0.22253004 0.2915172  0.14440888]	angry	[0.         0.1640127  0.16415279 0.17213949 0.17525102 0.17710467]
IT WAS THE VOICE!	neutral	[0.5763345  0.2225798  0.174741   0.0014438  0.00478232 0.02011864]	neutral	[0. 0. 0. 0. 0. 0.]
"""My anger equaled my amazement."	happy	[0.21396141 0.46741974 0.18094881 0.04585598 0.04375324 0.04806085]	angry	[0.         0.15862055 0.17441746 0.16446061 0.15954005 0.20596037]
I rushed at the mask and tried to snatch it away, so as to see the face of the voice.	neutral	[0.37177417 0.03378433 0.19282202 0.02363422 0.10345782 0.27452752]	neutral	[0. 0. 0. 0. 0. 0.]
The man said, 'You are in no danger, so long as you do not touch the mask.'	neutral	[0.6626242  0.05302131 0.10369923 0.03623532 0.081946   0.06247395]	scary	[0.         0.16932811 0.15487554 0.17238632 0.1827246  0.16513938]
And, taking me gently by the wrists, he forced me into a chair and then went down on his knees before me and said nothing more!	scary	[0.08824547 0.03869059 0.18192817 0.15421465 0.34844887 0.18847223]	scary	[0.         0.16563427 0.16664146 0.16452118 0.16757885 0.1655669 ]
His humility gave me back some of my courage; and the light restored me to the realties of life.	neutral	[0.42059067 0.22504546 0.03377964 0.27915344 0.03061821 0.0108126 ]	sad	[0.         0.17063111 0.16239996 0.18630884 0.1737823  0.15851042]
However extraordinary the adventure might be, I was now surrounded by mortal, visible, tangible things.	neutral	[0.8112157  0.0305544  0.08627583 0.00384472 0.02462657 0.04348274]	scary	[0.         0.17067046 0.15917796 0.17263588 0.19942138 0.15300327]
The furniture, the hangings, the candles, the vases and the very flowers in their baskets, of which I could almost have told whence they came and what they cost, were bound to confine my imagination to the limits of a drawing-room quite as commonplace as any that, at least, had the excuse of not being in the cellars of the Opera.	neutral	[0.8571493  0.06268066 0.02597601 0.03392557 0.01083715 0.00943136]	sad	[0.         0.16522392 0.16284443 0.17312468 0.17237543 0.16849092]
I had, no doubt, to do with a terrible, eccentric person, who, in some mysterious fashion, had succeeded in taking up his abode there, under the Opera house, five stories below the level of the ground.	neutral	[0.8984052  0.00282882 0.05474117 0.00173913 0.02984004 0.01244568]	scary	[0.         0.16211591 0.16432783 0.17348797 0.17678317 0.16297308]
And the voice, the voice which I had recognized under the mask, was on its knees before me, WAS A MAN!	scary	[0.23564129 0.00645757 0.36384246 0.00911814 0.37038445 0.01455604]	neutral	[0. 0. 0. 0. 0. 0.]
And I began to cry...	sad	[0.17216328 0.04533461 0.01480241 0.6574876  0.10037454 0.0098376 ]	angry	[0.         0.16530024 0.15943061 0.17713467 0.16561629 0.18521351]
The man, still kneeling, must have understood the cause of my tears, for he said, 'It is true, Christine!	happy	[0.08616375 0.78772986 0.03615111 0.05940616 0.01601151 0.0145376 ]	scary	[0.         0.16688201 0.16438997 0.18299915 0.18391287 0.14312497]
...	neutral	[0.9274933  0.04230458 0.01715055 0.00298909 0.0042074  0.00585515]	neutral	[0. 0. 0. 0. 0. 0.]
I am not an Angel, nor a genius, nor a ghost ...	neutral	[0.74865544 0.03793452 0.08505645 0.02915584 0.07676515 0.02243249]	scary	[0.         0.16398512 0.15402134 0.17662149 0.18829159 0.16909293]
"I am Erik!'"""	neutral	[0.8197375  0.03646232 0.0481749  0.02452551 0.04603802 0.02506175]	neutral	[0. 0. 0. 0. 0. 0.]
Christine's narrative was again interrupted.	neutral	[0.88443226 0.01348606 0.02359928 0.04230247 0.01274099 0.02343898]	angry	[0.         0.16513342 0.17692309 0.16358608 0.16461126 0.18360312]
An echo behind them seemed to repeat the word after her.	neutral	[0.7883015  0.07859425 0.04257078 0.01586314 0.02040763 0.05426272]	angry	[0.         0.16170032 0.16221094 0.16978162 0.1729032  0.1730217 ]
"""Erik!"""	neutral	[0.44951886 0.09130559 0.26930737 0.01325057 0.08104626 0.09557129]	neutral	[0. 0. 0. 0. 0. 0.]
What echo?	neutral	[0.864502   0.00728539 0.06923605 0.00467695 0.04395141 0.01034824]	neutral	[0. 0. 0. 0. 0. 0.]
...	neutral	"[9.2857438e-01 1.5117826e-02 2.9198581e-02 8.3549606e-04 8.8455742e-03
 1.7428104e-02]"	neutral	[0. 0. 0. 0. 0. 0.]
They both turned round and saw that night had fallen.	neutral	[0.75460005 0.1227935  0.0674158  0.0182704  0.01949896 0.01742132]	neutral	[0. 0. 0. 0. 0. 0.]
Raoul made a movement as though to rise, but Christine kept him beside her.	neutral	[0.4769341  0.01499658 0.01954493 0.3560714  0.12064579 0.01180722]	neutral	[0. 0. 0. 0. 0. 0.]
"""Don't go,"" she said."	neutral	[0.81500477 0.00722618 0.05517082 0.00435788 0.05783941 0.06040094]	neutral	[0. 0. 0. 0. 0. 0.]
"""I want you to know everything HERE!"""	neutral	[0.78303194 0.00965476 0.07483495 0.00229863 0.05793859 0.07224105]	neutral	[0. 0. 0. 0. 0. 0.]
"""But why here, Christine?"	neutral	[0.6829582  0.0147485  0.09494526 0.02060534 0.0813553  0.10538749]	neutral	[0. 0. 0. 0. 0. 0.]
"I am afraid of your catching cold."""	neutral	[0.6259595  0.01518024 0.10350414 0.03752458 0.12704338 0.09078812]	angry	[0.         0.17011811 0.16896667 0.16792536 0.17493223 0.17791449]
"""We have nothing to fear except the trap-doors, dear, and here we are miles away from the trap-doors ... and I am not allowed to see you outside the theater."	neutral	[0.584608   0.02833176 0.09066832 0.02496233 0.07871833 0.1927113 ]	angry	[0.         0.15498814 0.160561   0.16420981 0.18629437 0.18809647]
This is not the time to annoy him.	neutral	[0.7792166  0.00684103 0.00802596 0.00450002 0.0011565  0.20025992]	happy	[0.         0.17616059 0.16764214 0.16495014 0.17133823 0.17217513]
"We must not arouse his suspicion."""	neutral	[0.8282356  0.03125463 0.05243485 0.01911969 0.03991678 0.02903843]	angry	[0.         0.15814148 0.16524162 0.16370131 0.16848098 0.17799368]
"""Christine!"	neutral	[0.52915305 0.09854005 0.14132963 0.03244128 0.0861015  0.11243445]	neutral	[0. 0. 0. 0. 0. 0.]
Christine!	neutral	[0.55028814 0.0381856  0.15726633 0.03179707 0.14580128 0.07666148]	neutral	[0. 0. 0. 0. 0. 0.]
"Something tells me that we are wrong to wait till to-morrow evening and that we ought to fly at once."""	neutral	[0.7044927  0.03047637 0.11946084 0.01434411 0.05297181 0.07825413]	happy	[0.         0.18658564 0.18183067 0.16463391 0.16142549 0.16446044]
"""I tell you that, if he does not hear me sing tomorrow, it will cause him infinite pain."""	sad	[0.09815213 0.01993584 0.00602769 0.8150623  0.05318926 0.00763278]	happy	[0.         0.1787176  0.16481341 0.17671193 0.16724181 0.16695343]
"""It is difficult not to cause him pain and yet to escape from him for good."""	neutral	[0.4625673  0.10612452 0.04067798 0.24941944 0.06065587 0.08055489]	scary	[0.         0.17790268 0.15548851 0.17471967 0.18273559 0.16216633]
"""You are right in that, Raoul, for certainly he will die of my flight."""	neutral	[0.44831595 0.10824788 0.12190732 0.11351896 0.11785472 0.09015509]	angry	[0.         0.16111485 0.15985868 0.17893787 0.16618189 0.18020113]
"And she added in a dull voice, ""But then it counts both ways ...  for we risk his killing us."""	neutral	[0.6031574  0.04936206 0.06086281 0.1406883  0.11821492 0.02771455]	scary	[0.         0.15838219 0.15693696 0.16880245 0.1832712  0.17219052]
"""Does he love you so much?"""	neutral	[0.68018454 0.00916636 0.09824438 0.04677299 0.12132806 0.04430367]	sad	[0.         0.18723391 0.16201524 0.18728699 0.16635208 0.16427527]
"""He would commit murder for me."""	neutral	[0.60430694 0.05315898 0.08191047 0.07046871 0.09864778 0.09150716]	angry	[0.         0.16210766 0.16320901 0.17508008 0.16615668 0.18040075]
"""But one can find out where he lives."	neutral	"[9.6778417e-01 8.1979437e-03 8.7629799e-03 6.5048249e-04 2.9232504e-03
 1.1681239e-02]"	neutral	[0. 0. 0. 0. 0. 0.]
One can go in search of him.	neutral	[0.79166013 0.12078197 0.03960434 0.01253505 0.01383757 0.02158096]	neutral	[0. 0. 0. 0. 0. 0.]
"Now that we know that Erik is not a ghost, one can speak to him and force him to answer!"""	neutral	[0.6708404  0.02184903 0.10663909 0.01116006 0.06786571 0.12164573]	scary	[0.         0.16389022 0.157392   0.16916372 0.18160722 0.16961432]
Christine shook her head.	neutral	[0.6001114  0.05170418 0.07684673 0.05349165 0.04638581 0.17146023]	neutral	[0. 0. 0. 0. 0. 0.]
"""No, no!"	neutral	[0.40098587 0.05480574 0.21076737 0.02271296 0.08696519 0.22376285]	neutral	[0. 0. 0. 0. 0. 0.]
"There is nothing to be done with Erik except to run away!"""	scary	[0.20594737 0.02221789 0.24753919 0.05306109 0.2995594  0.17167507]	happy	[0.         0.17393614 0.16842635 0.16273281 0.17034214 0.16429096]
"""Then why, when you were able to run away, did you go back to him?"""	neutral	[0.6532678  0.01784594 0.08364972 0.01051193 0.06347335 0.17125134]	happy	[0.         0.17393614 0.16842635 0.16273281 0.17034214 0.16429096]
"""Because I had to."	neutral	[0.83582383 0.02880019 0.07504658 0.00489313 0.0296807  0.02575545]	neutral	[0. 0. 0. 0. 0. 0.]
"And you will understand that when I tell you how I left him."""	neutral	[0.5771073  0.078591   0.02077738 0.28490785 0.0241042  0.01451227]	neutral	[0. 0. 0. 0. 0. 0.]
"""Oh, I hate him!"""	scary	[0.0929944  0.0541881  0.25264707 0.10350477 0.3711338  0.12553181]	angry	[0.         0.16436468 0.15963156 0.18067384 0.16429406 0.18862804]
cried Raoul.	neutral	[0.5747725  0.04538585 0.12081787 0.05625593 0.11039362 0.09237427]	angry	[0.         0.16473628 0.1682058  0.18632508 0.16200199 0.19066766]
"""And you, Christine, tell me, do you hate him too?"""	neutral	[0.72362536 0.01804647 0.04631377 0.04665876 0.04878877 0.11656689]	angry	[0.         0.16436468 0.15963156 0.18067384 0.16429406 0.18862804]
"""No,"" said Christine simply."	neutral	[0.6009811  0.03540707 0.09721193 0.02131969 0.05435058 0.1907296 ]	neutral	[0. 0. 0. 0. 0. 0.]
"""No, of course not ...  Why, you love him!"	scary	[0.09880832 0.04242597 0.22772487 0.12906489 0.36688024 0.13509573]	sad	[0.         0.18723391 0.16201524 0.18728699 0.16635208 0.16427527]
"Your fear, your terror, all of that is just love and love of the most exquisite kind, the kind which people do not admit even to themselves,"" said Raoul bitterly."	angry	[0.21184611 0.03103284 0.10154769 0.10607903 0.09835819 0.4511361 ]	sad	[0.         0.16987235 0.16265145 0.17584419 0.17457376 0.17086777]
"""The kind that gives you a thrill, when you think of it...  Picture it: a man who lives in a palace underground!"""	surprised	[0.16533577 0.05341416 0.4079523  0.0353229  0.23064132 0.1073335 ]	scary	[0.         0.16985695 0.16681106 0.17193455 0.19778047 0.15452969]
And he gave a leer.	neutral	[0.62098646 0.0677107  0.11460347 0.03371526 0.07908448 0.0838997 ]	scary	[0.         0.1627678  0.15586967 0.16755888 0.17895887 0.17881956]
"""Then you want me to go back there?"""	neutral	[0.79140246 0.00683714 0.06200327 0.00408578 0.05316406 0.08250736]	neutral	[0. 0. 0. 0. 0. 0.]
said the young girl cruelly.	angry	[0.15251765 0.01887626 0.06263057 0.11576017 0.05566593 0.5945494 ]	sad	[0.         0.1663561  0.15197476 0.18689862 0.17253647 0.17984076]
"""Take care, Raoul; I have told you:  I should never return!"""	surprised	[0.12144315 0.08885227 0.3172996  0.10119084 0.18323499 0.18797915]	neutral	[0. 0. 0. 0. 0. 0.]
There was an appalling silence between the three of them: the two who spoke and the shadow that listened, behind them.	neutral	[0.77048063 0.02735017 0.09989189 0.01019113 0.08191936 0.01016685]	sad	[0.         0.1560307  0.15615755 0.1989016  0.16944173 0.17256793]
"""Before answering that,"" said Raoul, at last, speaking very slowly, ""I should like to know with what feeling he inspires you, since you do not hate him."""	neutral	[0.4492808  0.04674691 0.06333161 0.08988092 0.06247625 0.28828356]	sad	[0.         0.1746577  0.16170456 0.17977819 0.17648759 0.17075826]
"""With horror!"""	happy	[0.1211424  0.39356855 0.30298778 0.02972025 0.10361698 0.04896402]	scary	[0.         0.14821689 0.15629995 0.17980589 0.21646937 0.15763514]
she said.	neutral	[0.6465935  0.03753882 0.10333972 0.04837227 0.08112498 0.0830307 ]	neutral	[0. 0. 0. 0. 0. 0.]
"""That is the terrible thing about it."	neutral	[0.7805383  0.11562559 0.06329896 0.01286704 0.01023902 0.01743103]	sad	[0.         0.16174674 0.14281131 0.20484425 0.20235657 0.15788325]
He fills me with horror and I do not hate him.	sad	[0.21749653 0.04268366 0.05893966 0.36525115 0.2659784  0.04965063]	scary	[0.         0.15650613 0.15838609 0.180729   0.18909821 0.17290514]
How can I hate him, Raoul?	neutral	[0.6119781  0.03191538 0.04778522 0.06652577 0.03643671 0.20535891]	angry	[0.         0.16436468 0.15963156 0.18067384 0.16429406 0.18862804]
Think of Erik at my feet, in the house on the lake, underground.	neutral	[0.80884004 0.00558003 0.05414422 0.01219834 0.11527558 0.00396183]	happy	[0.         0.17235855 0.16687249 0.1637909  0.16744053 0.16716972]
He accuses himself, he curses himself, he implores my forgiveness!	scary	[0.1309974  0.03715913 0.17837156 0.19218184 0.287978   0.1733121 ]	angry	[0.         0.16024661 0.1601363  0.17838907 0.168565   0.18093527]
...	neutral	[0.9189273  0.00394732 0.03559931 0.00106362 0.0233137  0.0171487 ]	neutral	[0. 0. 0. 0. 0. 0.]
He confesses his cheat.	neutral	[0.6545765  0.05620969 0.07074196 0.02888306 0.07243356 0.11715522]	angry	[0.         0.16947809 0.16668278 0.166621   0.15949054 0.18214238]
